Rose Soares;29 de maio de 2019;Mto bom.:. Maravilhoso;;
Anaiaradias Silva;8 de outubro de 2019;E muito bom;;
Julio Junior;23 de maio de 2019;exelente o app;;
Artur Andrade Ribeiro;10 de agosto de 2019;aplicativo prático e Fácil de usar;;
Mirlei Barbosa;27 de julho de 2019;infelizmente não consegui fazer nem o cadastro,pois dá erro. Antes a fatura chegava atrasada pelo correio, então pedi que enviasse por email... ou seja nao é atraso de correio né pq nem por email vem. Já é a terceira vez que tenho que ficar implorando a fatura;;
Gizellebarboza Barboza;24 de julho de 2019;motorista aplicativo,motociclista.;;
Eliude Silva;19 de junho de 2019;muito bom não;;
marcelo augusto;27 de julho de 2019;E ótimo gostei muito;;
Jessica Santana;27 de agosto de 2019;Nota mil tudo o que preciso está aqui;;
Natalina Maria;3 de outubro de 2019;horrível nao consigo acessar;;
DAYANNE DAYANNE;9 de agosto de 2019;Por favor me ajudem! Ja tentei inúmeras vezes cadastrar meu cartão e só da erro. Eu preciso acompanhar o andamento do meu cartão. Me dêem uma solução, por favor.;;
Marivaldo Santos Andrade;1 de junho de 2019;o aplicativo tava tudo bom Depos que mim perguntarao se tinha comta com o Bradesco nao comsigo mas acessar o app . ja ligei varias veze minderao 5 dias para ter acesso mas ate hoje nao comsigo ver.;;
Valquirial Liu;23 de setembro de 2018;Eu dígito o nome e cpf o número de cartão a senha ele não aceita da bloqueado não consigo cadastrar neste app 😡😡;;
Isadora Rosa;20 de junho de 2019;eeeee e bem legal eu amooo;;
Edileide Dias;10 de agosto de 2019;muito bom eu gostei tá de parabéns 👏👍😘;;
Luis Rabelo;13 de agosto de 2019;bom muito bom;;
Marília Gama;28 de setembro de 2019;Ótimo, facilitando muito o dia a dia.;;
Raphael Pureza;14 de maio de 2019;nao consigo cadastrar meu cartão de crédito pede pra eu entrar em contato com a central de atendimento;;
Joao paulo Lima;18 de junho de 2019;Muito bom recomendo;;
Denize Ferreira;9 de setembro de 2019;Rápido, eficiente, excelente;;
Jamil Aziz;15 de maio de 2019;fui tentar entra é está dizendo q por motivos de segurança não pode sendo que preciso;;
Mariano Bezerra;26 de agosto de 2019;BOM até.agora;;
Diego Batista;27 de junho de 2019;muito bom até agora;;
marcelo meneses;24 de maio de 2019;ótimo, todas as informações nas mãos!;;
Camila Silva;18 de junho de 2019;dar pra ver tudo que preciso. super top!;;
oscar coimbra;10 de janeiro de 2019;o app era muito bom, mas de um tempo pra cá tem um cartão que eu tenho que desapareceu, o cartão ta funcionando mas não aparece no app. é muito ruim isso quero pagar minhas contas e não posso ter as facilidades.;;
Karina Alexandre;20 de agosto de 2019;Pior aplicativo, não consigo criar meu perfil quando vou finalizar só aparece serviço indisponível. Horrível;;
Susan Monteiro;3 de janeiro de 2019;bah muito ruim, td vez que vou usar tenho que criar meu perfil pq não aparece a opçao de senha, horrivel;;
Gilson Starlaine;7 de agosto de 2019;App muito pesado, 40 gb, para que isso? aff! nossa!. O que tem de tão importante assim? é um computador ? exagero. não podem colocar um um mais leve? qual é a dificuldade?. Não consigo cadastrar o perfil, alguém pode resolver? só informado que estou sem conexão, minha wifi é de 15mg, alguém para sel…;;
Vitinho Games;19 de julho de 2019;Bom o pricativo;;
Laryssa Cunha;7 de março de 2019;ele tem um erro que nao me deixa acessar meu cadastro!! simplesmente o campo senha nao aparece;;
Marcio Goncalves;29 de setembro de 2019;Muito bom top;;
Raquel Elcain;20 de maio de 2019;Excelente e fácil de usar.;;
Arlem Vasconcelos Vieira;16 de janeiro de 2019;Ficou muito ruim. troquei de aparelho celular, baixei e instalei o app, mas qdo vou cadastrar o usuário para acessar minha conta, so da erro. infelizmente so tenho a lamentar.;;
Clayton Mello;22 de maio de 2019;O app está bom, mas precisa de algumas funções como bloqueio temporário e um gerenciador de limite, tanto para o titular quanto para os adicionais.;;
Vanessa Alves;19 de junho de 2019;pessimo app.... na hora de entrar eu digito a senha correta e fica dando senha incorretae bloqueia o app.;;
Rodrigo Pereira;30 de julho de 2019;Depois que atualizei o app, não funciona!Fica dando serviço indisponível! Entrei em contato com o bradesco e ninguém conseguiu resolver.;;
Glaydson Santos;18 de setembro de 2019;É bom mei ajuda muito;;
Honorato De Sousa Barbosa Sobrinho;16 de agosto de 2019;muito obrigado. não precisa sair de casa para resolver os negócios;;
Edson Fernandes Fernandes;15 de agosto de 2019;muito bom parabéns;;
Luan carlos Santos barbosa;10 de setembro de 2019;Muito bom facilita nossa vida;;
Luana Costa;2 de março de 2019;aplicativo horrível, péssimo em todos os quesitos. Não entendo como um dos maiores bancos do Brasil pode fazer um aplicativo tão cachorro como esse. Nada presta, não tem um chat para atendimento, as coisas que compramos leva dias pra aparecer no histórico. as vezes nem aparece, várias coisas que com…;;
Raiane Thomaz;25 de julho de 2019;achei legal, mas gostaria que tivesse como ter acesso a 2 cartões pelo mesmo aplicativo;;
Rafael Pinheiro;14 de fevereiro de 2019;o pior app que existe na play store;;
vanessa cristina;9 de maio de 2019;Muitooo bommm me ajuda bastante😁;;
Marcos Vinicius;29 de julho de 2019;simplesmente nao da para cadastra o que torna o aplucativo quase inutil. uso um k10 2016.;;
Sávio Ruas;4 de julho de 2019;pior banco que existe no Brasil,tento ligar e so fica mandando oara oitros números e nunca resolve.;;
Tercia Almeida;25 de setembro de 2019;Achei muito legal para minha pessoa.;;
Ana Luiza Pinheiro;13 de dezembro de 2018;De umas semanas pra cá, não consigo enviar minhas faturas para o meu e-mail, o aplicativo pedi para eu finalizar um cadastro com mais funcionalidade, mas só dá erro e não consigo nunca finalizar. Estar horrível;;
Nivaldo Fernandes Silva;1 de agosto de 2019;Resolveram a questão da demora de dias para aparecerem os lançamentos no extrato. Contudo, ainda permanece um sério problema: ao gerar o cartão virtual, pede o token. Sou obrigado a abrir o app da conta corrente para gerar o código, anotá-lo e retornar ao app do cartão de crédito para digitar o núme…;;
Fredson Rodrigues Silva da Paz;14 de agosto de 2019;muito eficiente bom demais;;
Carla Celestino;14 de maio de 2019;Aplicativo de fácil acesso;;
Any Marcelle Ruthes;10 de janeiro de 2019;Não informa o que esta pago e o que esta em aberto!Muito pouco pratico.;;
Paula Souza;31 de agosto de 2019;Gosto muito, só acho que deveria ser mais exato no que gastamos, as vezes penso que tem.10 reais e não tem mais nada kkkkk;;
Iremar Alves De Lima;6 de agosto de 2019;Muito bom eu, aprovo.;;
Matheus Leite;23 de julho de 2019;O app tem alguns bugs, uma hora consigo ver o extrato do cartão e outra dá erro.;;
Lucas Alves;21 de abril de 2019;quando tento cria um perfil diz que o número do meu cartão esta incorreto;;
Mauro Antônio;24 de julho de 2019;os acessos poderia ser mais diretos, quando abre o app vem muitas informações.;;
Wanderson Play Videos;11 de julho de 2019;Falta mas opções...;;
Gilma Alves;8 de junho de 2019;a vida do Brasileiro está muity difícil,mas agradeço ao Bradesco por dá crédito as pessoas excluída de oportunidades como o bradesco abraça a calsa.Obrigada por fazer a diferença ps;;
1oo #betinhamito;14 de maio de 2019;Estou tentando fazer o cadastro do cartão cea e não estou conseguindo.;;
Nilson Viana;31 de dezembro de 2018;simplesmente travou de vez. já entrei em contato com fone fácil Bradesco e nada .;;
Wallisson Silva;28 de junho de 2019;nao consigo acessar meu APP;;
Tamiris Silva;29 de julho de 2019;Consegui instalar o aplicativo e estou usando, muito bom, tá funcionando tudo ok!;;
Aline Máximo;4 de setembro de 2019;Pessimo! Não consegui nem ao menos cadastrar meu cartão, no perfil, vc digita o cpf e app não prossegue;;
Rose Brito;10 de agosto de 2019;gosto muito do cartao ganho descontos na lojas;;
Um usuário do Google;23 de dezembro de 2018;Não estou conseguindo cadastrar meu cartão CeA no aplicativo, diz que preciso digitar um cartão elegível. E eu preciso muito acessar pra ver minha fatura 😡;;
Marcelo Galvão;3 de julho de 2019;fui cadastrar meu BradesCard da casas Bahia, e só dá erro, desinstalando agora;;
Eliezio Mendes Silva;28 de setembro de 2019;O aplicativo só funciona uma única vez,apenas o dia que você baixa,depois não funcionou mais.;;
luiz barlette;2 de setembro de 2019;Facilita as consultas necessarias aos usuarios dos cartoes Bradesco.;;
Gabriela Cunha;23 de maio de 2019;nao consigo acessar mais que um cartao no aplicativo, tenho outros cartoes com o Bradesco e so consigo acessar um;;
Bianca Souza;16 de agosto de 2019;me ajuda bastante;;
Ledyane Corrêa;22 de junho de 2019;é muito bom ❤;;
Um usuário do Google;1 de março de 2019;o app ja foi bom quando nos era possivel imorimir a fatuara hoje ta muito a desejar;;
Rayssa Barbara;3 de abril de 2019;o extrato do cartão está tudo desorganizado, não consigo ver os gastos, nem o limite aparece certo!!;;
Um usuário do Google;14 de outubro de 2018;Não consigo concluir o cadastro. Aparece a mensagem de bloqueado e pede para ligar para o atendimento.;;
Dani Camata;13 de julho de 2019;Meu marido recebeu o novo cartão que é adicional do meu e dizia que ganharíamos 1000 pontos Livelo desbloqueando pelo app. Foi esse motivo que me fez baixar. Porém o cartão não aparecia para ser desbloqueado. Acabei desbloqueando pelo internet banking. Conclusão: propaganda enganosa...;;
crislen soares;14 de março de 2019;poderiao fazer um aplicativo pra que nós que temos uma conta salario bradesco ..podessemos ter acesso ao nosso saldo e tbem extratos e pra podermos fazer pagamentos de boletos...;;
Leandro Pinheiro;14 de agosto de 2019;muito bom o app amei muito;;
pai e filha Prado;21 de agosto de 2019;Alguns erros acontece e extrato discriminando todas despesas.;;
Paula Goncalves;11 de novembro de 2018;Efetuei uma compra e não atualizou no app, já faz uma semana, o que adianta ter um app que não atualiza, o mesmo se ocorrer uma fraude, uso indevido de seus dados, e não atualizar, só vou saber quando a fatura chegar.;;
Luciana Siphone;10 de dezembro de 2018;Já foi bom mas de um mês para cá está péssimo, não tem serventia alguma, sou adepta da fatura digital, ou seja não recebo fatura, porém agora não tenho mais como pagar pelo aplicativo, não mostra código de barras, não envia a fatura pelo email, só da erro. Se não serve para pagar, não tem como pedir…;;
Um usuário do Google;12 de setembro de 2018;Vive dando erro, só consegui acessar a fatura uma vez!!!;;
Irene Gonçalves6666666y6;7 de junho de 2019;gostei Omito do aplicativo;;
Wilden Emmanuel;1 de março de 2019;Aplicativo horrível, nem consegui se quer finalizar meu cadastro para poder utilizá-lo, pois sempre dá uma mensagem de erro. Liguei para central de atendimento e os atendentes ficam jogando a ligação um para outro e não resolvem o problema passei a tarde inteira tentando resolver e acabei que não r…;;
cristina drumond;24 de julho de 2019;amo este aplicativo te da informacoes do saldo.;;
rosangela alves;24 de fevereiro de 2019;De todos os aplicativos de cartões que eu uso esse é o pior. As informações não são atualizadas, os pagamentos efetuados não aparecem, pelo contrário, a fatura anterior, já paga, aparece como se não tivesse sido paga. Para obter informações temos que telefonar para o SAC da empresa, pois não tem cha…;;
Dayana Deus1234;30 de junho de 2019;péssima não me ajuda em quase nada;;
Mariana DiasTorres;23 de janeiro de 2019;Nada reclamar. Funciona mto bem e atende a expectativas.;;
Celso Batista;18 de julho de 2019;Só falta os gráficos de tipos de despesas.;;
Um usuário do Google;28 de março de 2019;boa noite este aplicativo é para os cartões da c&a pois não consegui inserir os dados 😡 desde já agradeço;;
Taís Florenço;2 de fevereiro de 2019;Quero ver minha fatura , e depois dessa atualização nao consigo fazer o login . isso ta horrível...;;
Cleidiane Avelino;31 de julho de 2019;muito fácil de usar;;
ana soares;14 de janeiro de 2019;antes da atualização eu conseguia ver o extrato completo agora nao da mais nem consigo ver a fatura detalhada nao gostei espero que resolvam isso;;
Fernando Franco;30 de agosto de 2019;E bom falta parcelamento no app;;
Kesia Araujo;7 de janeiro de 2019;como assim esta pedindo a senha do cartão? não parece certo!!!! não gostei;;
Eliane Maria;24 de julho de 2019;muito ruim faz mas de mês que não aceso;;
Gerson Wagner Lauriano;15 de maio de 2019;show, fenomenal, completo;;
neusa fazio prado;12 de maio de 2019;Muito fácil de utilizar;;
vagner divino de jesus figueiredo figueiredo;28 de abril de 2019;bom consigo saber tudo sobre o meu cartão;;
Ana Claudia;26 de julho de 2019;muito bom estão de parabéns.... Obrigada;;
Mariely Coutinho;16 de abril de 2019;Eu não tô mas conseguindo acessar esse App toda vez que eu vou abrir aparece uma mensagem dizendo que meu cartão tá bloqueado pra ter o acesso no aplicativo já liguei pra central e nada foi resolvido espero que vcs fação alguma coisa porque sempre eu usei normal e agora da isso.;;
Um usuário do Google;19 de janeiro de 2019;a opção de desbloqueio deveria está mas clara. deveria facilitar o desbloqueio;;
Danilo Manso;27 de abril de 2019;O app melhorou, parabéns! agora mostra as atualizações em tempo real.;;
Elisangela Souza;4 de fevereiro de 2019;não to conseguindo enviar o boleto para meu e-mail;;
Kleber Richard;13 de dezembro de 2018;Instalei o aplicativo esperando alguma funcionalidade porém muita coisa não funciona... por exemplo *Você sai do aplicativo depois pra acessar novamente tem que digitar tudo novamente cpf ai ele diz que ja sou cadastrado ai que vai direcionar para o login *erro ao pedir para mandar a fatura para o e…;;
Willian Martins;3 de outubro de 2019;Aplicativo não está nem entrando, após colocar a biometria ele diz "serviço indisponível", acontece também quando digita a senha de 4 digitos. Ta muito ruim, outra coisa péssima no aplicativo é que demora um monte pra mostrar onde e quando você gastou no extrato.;;
Irene Jp.albuquerque;28 de abril de 2019;tenho tudo oque preciso nas mãos,ótimo aplicativo;;
leonica almeida;22 de agosto de 2019;Funciona perfeitamente bem! Simples e super prático!;;
Magildo Da Cruz Nascimento;3 de junho de 2019;Eu gosto muito facilita muito para mim vê meus estratos e outros;;
Annyelli Karine;29 de janeiro de 2019;so darei mais estrelas assim que conseguir cadastrar meus dois cartoes.;;
Vanessa luna;8 de julho de 2019;Gostei:) prático demais!!;;
RIQUE SERPA;27 de julho de 2019;pode melhorar mais;;
Helton Luiz Hostert;1 de agosto de 2019;Não funciona, tanto no wi fi ou no 4g diz que não tem conexão de rede.;;
Patrícia Leberio;15 de maio de 2019;O aplicativo estava funcionando normalmente porém agora aparece uma msg dizendo que a conexão não é segura e que por motivos de segurança o aplicativo será fechado. como resolvo esse problema?;;
Célia SILVA Pereira;2 de outubro de 2019;Ótimo e prático;;
Zane Lemos;18 de julho de 2019;bom para acompanhar minhas compras , limites e etc .;;
Adailton Machado;10 de agosto de 2019;esta otimo parabens;;
Jaine Yokogawa;3 de junho de 2019;nao consigo entrar mais na minha conta ja faz mais de 2 meses , da sempre como serviço indisponivel , arrumem isso por favor;;
Francisco Monte;1 de outubro de 2019;Não consigo a segunda via da fatura;;
Um usuário do Google;27 de março de 2019;péssimo! nao consigo cadastrar meu cartão,so dá cartão bloqueado e quando tento ligar para qualquer número nunca consigo;;
Carla Alves;1 de maio de 2019;até o momento estou gostando muito do aplicativo.;;
josé alves;18 de dezembro de 2018;Bom app. Bem útil.;;
Um usuário do Google;13 de janeiro de 2019;era Pra Cair Logo As Coisas Compradas , E Quando Paga A Fatura, Demora a Mostrar Que pagou. passa Uns 10 Dias Para Ver;;
Cyrineu Faustino;11 de outubro de 2019;Demora p atualizar debitos;;
Clayton Ferreira;10 de outubro de 2019;Nossa bem prático;;
taina almeida;10 de setembro de 2019;Toda vez que vou colocar os dados do meu cartão não dá certo O que eu faço pra tá vendo meus gastos?;;
Edson Mendonca;11 de junho de 2019;Não estou conseguindo me conectar já faz mais de semanas, valido minha impressão digital, porém, na tela informa serviço indisponível. sempre!;;
Jordeane Silva Costa;24 de julho de 2019;bom mas demorar atualizações dele;;
Manoel Queiroz;5 de abril de 2019;PIOR APLICATIVO DE GERENCIAMENTO DE CARTÃO DE CRÉDITO;;
guilherme gagliardi;29 de maio de 2019;nao gostei do aplocativo, tenho cartão CeA não consigo consultar meu cartão , fala q número de cartão está elegivel.fiquei muito insatisfeito;;
Anderson Lisboa;27 de setembro de 2019;Péssima experiência! Existe a promoção desbloqueio vale 30 onde você desbloqueia seu cartão pelo APP e ganha um vale compras de 30 no ShopFacil. Ao entrar no aplicativo, para criar um perfil, eles pedem o nome, CPF, número do cartão e a SENHA!!! Para obter a senha você precisa desbloquear o cartão e…;;
Pedro Pio;27 de julho de 2019;amei praticidade e segurança!;;
Mauricio Fraga;14 de junho de 2019;Melhorou agora com a descrição dos gastos;;
Levy Nadaby;9 de janeiro de 2019;Muito útil!!! principalmente com a opção de ir direto pra o aplicativo do Bradesco e fazer pagamento!!;;
Gustavo Vilela de Carvalho;8 de maio de 2019;Bem prático e funcional.;;
Carla Vital;25 de junho de 2019;Gostei, ficou fácil entender e controlar os gastos, só poderia ter por mês o melhor dia de compra.;;
Matheus Phelipe Dos Santos Sousa;27 de abril de 2019;Bom App, mas pode Melhorar. Poderia falar com a Atendente pelo App. E aumentar o Limite;;
Marcio Peixeira;14 de junho de 2019;Não consigo acessar. Tem sempre uma mensagem dizendo serviço indisponível.;;
Sergio Souza;12 de setembro de 2019;tenho facilidade para saber mais sobre o cartão;;
Adriana Sampaio;28 de julho de 2019;excelente aplicativo.... fácil de manusear e bem objetivo!!! estou muito satisfeita!!;;
Ws Vlogs;29 de julho de 2019;Meu número do Cartão não Funciona;;
suzana capetine;8 de janeiro de 2019;O aplicativo do bradesco está muito atrás do app do itau, vcs podem melhorar.;;
Um usuário do Google;25 de novembro de 2018;não estou conseguindo acessar minha conta,diz número de cartão ou senha inválidos;;
Ravinielly Sousa;18 de setembro de 2019;Perfeito eu ameii;;
vinicius lisita;4 de julho de 2019;Esse App ta muito ruim de uns dias pra k, sempre usei o App, agora fala q minha conexão não é segura impedindo meu acesso;;
Antonia Marcia Silva;20 de setembro de 2019;Muito bom facilita muito;;
Lene Braga;21 de julho de 2019;foi atualizado e ficou muitoooo bom;;
Zilda Rodrigues;3 de agosto de 2019;otimo gostei. facilita muito;;
Tati Alves;23 de agosto de 2019;Falta melhor detalhamento...;;
Oscar Carvalho;30 de julho de 2019;Estou satisfeito com os atendimentos só o aparelho trava.;;
Paula Ribeiro;1 de setembro de 2019;Nao eatou conseguindo dadastrar minha conta no app;;
Fernanda Ricartty;4 de dezembro de 2018;Não to gostando , extratos totalmente errados liga na central é e outra coisa só perda de tempo... Ainda dizem que não pode resolver o problema em quanto não fechar a fatura compras que cobra que não amostra a onde foi muito ruim;;
nilton galvao;22 de novembro de 2018;App era excelente ate a nova atualização, nem conseguir acessar meu cartao consigo mais. Ieie, vcs conseguiram piorar um serviço excelente. Ieie;;
Cristiane Militão;28 de julho de 2019;Pra melhorar mais, a atualização de compras deveria ser mais rápido;;
Wesley silva;27 de novembro de 2018;O app e bom , mas tive que volta pra versão anterior , pois vcs atualizaram e tiraram a opção de segurança, aí aconteceu de meu cartão fica bloqueado e eu não pode desbloquear por não ter acesso , Até gosto de manter atualizado, mas por questões de segurança tô tentando que manter desatualizado por …;;
Joao Rangel Bertho;8 de agosto de 2019;Muito ruim. Pede acessos desnecessários e ainda da erro de conexão.;;
Josiele Ramires Souza;18 de dezembro de 2018;Era ótimo mais agora ele não atualiza os gastos tá horrível desse jeito;;
Um usuário do Google;27 de novembro de 2018;Esse aplicativo está horrível não estou conseguindo acessar só fala que os meus dados estão errados e mandou eu ligar para central e eu não consigo falar com a central por favor me ajude preciso ver a minha fatura;;
Um usuário do Google;29 de março de 2019;Nao estou mais achando a opção de enviar o boleto para o meu e-mail, vcs tiraram?;;
Alessandro Giovani;11 de maio de 2019;O App está com problemas, alterei o número telefone para receber as mensagens do uso do cartão, e as mensagens continuam indo para o número antigo, cheguei até desinstalar o app e instalar novamente,.mais as mensagens continuam indo para o número antigo, isso precisa ser corrigido!;;
Lu Souza Rodrigues;16 de agosto de 2019;sou novata e aguardo pra ver;;
Fatima Oliveira;27 de outubro de 2018;Horrível. Sempre apresenta "erro de conexão", mesmo estando conectado em uma conexão de alta velocidade, e quando finalmente consegue ir para a página de cadastro de perfil, o mesmo não conclui, dizendo que os dados estão incorretos.;;
Caroline Ruiz;19 de setembro de 2018;Só falta ter opção de antecipar parcelas, ser mais prático.;;
Micheline Vieira dos santos;29 de julho de 2019;nao mostra todas as compras feitas e nao específica o q devemos e o sao os valores;;
Cristina Claudino;19 de julho de 2019;eu quero a fatura ,de papel pois nao entendo na digital os valores;;
marcia depilart;18 de maio de 2019;Passa as informações que precisamos e tira nossas duvidas;;
Lisy Schmidt;5 de julho de 2019;Estou tento problemas com o app, antes mesmo de logar aparece uma mensagem de erro dizendo que a conexão não é segura e por isso o app vai ser finalizado e sempre que dá isso ele fecha e não consigo acessar de jeito nenhum! Tá péssima essa situação, pois uso o app pra tudo!;;
